itemId,supplierId,Cost Price,Supplier SKU
4d3fb3fa-e2c1-442c-8234-acee0f7bea4e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,67.6,85971
4e7ee3e7-646d-41ed-85d2-73c20727fcc3,beeb51ed-3932-4d9e-8efa-d73ca372ee52,67.6,85974
38ccfc36-b547-4ce3-b7fc-813cdd4d1412,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.4,85977
4c86e9d1-47c0-48c0-b236-8941905acd9c,beeb51ed-3932-4d9e-8efa-d73ca372ee52,42.8,85978
300550a6-106c-4c2a-8d2a-09e80d978055,beeb51ed-3932-4d9e-8efa-d73ca372ee52,10,85979
05f797c3-9b4d-441d-9791-c876591fe6a2,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.4,85981
50856dc6-8152-4881-addd-455c0d9c3a98,beeb51ed-3932-4d9e-8efa-d73ca372ee52,27.2,85982
0fc89604-3d8c-4a08-8fcb-bf332628da89,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16.4,86429
70194a13-69e1-4465-832e-5ee9e0a68d22,beeb51ed-3932-4d9e-8efa-d73ca372ee52,35.6,86541
7613e24e-8b01-40dd-9499-b7607d24d85c,beeb51ed-3932-4d9e-8efa-d73ca372ee52,42,86654
003968e8-ef45-42b5-9d74-3f8010b3e052,beeb51ed-3932-4d9e-8efa-d73ca372ee52,28,86711
3886af6e-a2d3-44ed-ae25-161b4418b7e3,beeb51ed-3932-4d9e-8efa-d73ca372ee52,40.8,86712
769e7ae8-656d-4f2a-bd1c-b553d6470a27,beeb51ed-3932-4d9e-8efa-d73ca372ee52,52,86713
04bd5ffd-30e0-47b7-8b92-c5457ff28b52,beeb51ed-3932-4d9e-8efa-d73ca372ee52,23.6,86715
c984a669-ac1f-4acf-b9cf-84b877e7ead6,beeb51ed-3932-4d9e-8efa-d73ca372ee52,30.4,86811
19df3f31-e240-4068-8971-01a08e14085e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,48,86812
2c4bbe37-e726-4c19-8ba4-a0908d76c467,beeb51ed-3932-4d9e-8efa-d73ca372ee52,42.4,86813
6215e7e1-662f-4de7-8ef9-93f17c2f07ba,beeb51ed-3932-4d9e-8efa-d73ca372ee52,50,86814
4e1ba1df-206a-42d2-a244-89296961a53a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,66.8,86815
99181934-544f-4a25-a363-aa179ae87206,beeb51ed-3932-4d9e-8efa-d73ca372ee52,44,86816
66d67dfa-6a67-46e4-800a-66e8bc2e9a11,beeb51ed-3932-4d9e-8efa-d73ca372ee52,95.6,86817
31377b30-b44a-4ba0-a69e-1abb09a27a20,beeb51ed-3932-4d9e-8efa-d73ca372ee52,18.4,86955
47344233-f4aa-41af-ad8b-32e36ea299ef,beeb51ed-3932-4d9e-8efa-d73ca372ee52,26.8,87008
97d11070-da75-498d-8815-3a533ba4ac1a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,26.8,87009
9309c205-a157-459a-bf0c-575d2479fbfa,beeb51ed-3932-4d9e-8efa-d73ca372ee52,30,87052
49542e80-9c57-4ee4-b59e-496bb8f9fd8a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14,87054
918fce43-5e72-4e08-8656-e9909dd4f7d3,beeb51ed-3932-4d9e-8efa-d73ca372ee52,39.6,87055
136e6dd8-f431-415d-abd7-34de715aca9d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,54.4,87105
a256edb6-02c6-4a3f-9698-62e37eebaaea,beeb51ed-3932-4d9e-8efa-d73ca372ee52,28.4,87219
11103480-f988-4d72-91bd-7580dd749544,beeb51ed-3932-4d9e-8efa-d73ca372ee52,28.4,87222
2d96fbc1-7d84-4a41-9d37-1b01f92a164d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,26,87254
03dcfa8b-59c5-4ed9-baac-cbbd92118ce3,beeb51ed-3932-4d9e-8efa-d73ca372ee52,26.4,87256
1298c4ae-5cac-4556-a976-f243e5944e9a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,8.8,87284
3ff961ff-8934-43af-aa2a-dd7728ef1b44,beeb51ed-3932-4d9e-8efa-d73ca372ee52,27.6,87598
107a109c-176f-4de2-98ee-9211723a5b0e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,34,87793
2e7d8bea-b6fe-4928-b800-726140943bdf,beeb51ed-3932-4d9e-8efa-d73ca372ee52,13.2,88008
05115ed4-417c-45ae-b090-483e3e34ff48,beeb51ed-3932-4d9e-8efa-d73ca372ee52,22.8,88119
10a1c0a0-eb59-414a-8c46-95287481624a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,15.2,88139
150455af-2d33-4d23-9236-239cfdc303ef,beeb51ed-3932-4d9e-8efa-d73ca372ee52,23.2,88142
b8c2a738-6532-43ce-9715-6dc9aef52c3f,beeb51ed-3932-4d9e-8efa-d73ca372ee52,23.2,88144
2946ca0e-cd4a-4cf6-9091-71d3614a736e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,5.98,88153
571187cb-2d7b-4aaa-ae83-66d9a4b0192c,beeb51ed-3932-4d9e-8efa-d73ca372ee52,31.6,88284
d22da51d-c37a-4049-93b3-f402cebe9536,beeb51ed-3932-4d9e-8efa-d73ca372ee52,7.6,88472
185a06bf-47c1-4037-a2ca-8c3df922ef06,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.4,88473
07a50be5-e708-4cde-9008-b03ba225222d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,30.4,88474
03d93bc9-0933-4295-afd4-b480fcb30579,beeb51ed-3932-4d9e-8efa-d73ca372ee52,24,88475
2649ec13-3e7b-407f-8434-ed880edfb91b,beeb51ed-3932-4d9e-8efa-d73ca372ee52,25.2,88489
2bcbc24d-5a7c-40b1-ad59-e49698cafcf6,beeb51ed-3932-4d9e-8efa-d73ca372ee52,43.6,88563
115c6af4-6232-4c88-8810-900a26ab45f3,beeb51ed-3932-4d9e-8efa-d73ca372ee52,18.8,88575
775828c4-31fa-471f-ba41-09cf9e2fa769,beeb51ed-3932-4d9e-8efa-d73ca372ee52,7.6,88744
8a657f9b-eea7-4b4e-abb0-f7c24291fd24,beeb51ed-3932-4d9e-8efa-d73ca372ee52,6.4,88802
19029dc6-a294-4def-b2c4-8865311d4e94,beeb51ed-3932-4d9e-8efa-d73ca372ee52,20,88968
33129da0-425c-4000-b063-6fcba1810498,beeb51ed-3932-4d9e-8efa-d73ca372ee52,19.6,88969
6ac7e348-4d7d-4f8e-be9d-a8071421988d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,22.4,89115
19def0c8-60d1-4960-b0d1-1b101f61c67b,beeb51ed-3932-4d9e-8efa-d73ca372ee52,18.8,89758
1c733050-a71a-46a1-9774-d2adc792d213,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.8,89767
7b7afc76-cd2c-49f0-a9af-8e657e8977ef,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.8,89768
7fe5cc68-436f-4815-8da2-cd246f8be679,beeb51ed-3932-4d9e-8efa-d73ca372ee52,28.4,89832
3d375de2-1e33-45b8-bff1-f199e44e0a49,beeb51ed-3932-4d9e-8efa-d73ca372ee52,83.2,89833
115acab6-3d04-4297-8a06-d5325bfbc783,beeb51ed-3932-4d9e-8efa-d73ca372ee52,111.6,89834
289d2516-b1a9-4283-ad38-31e4b0b658b0,beeb51ed-3932-4d9e-8efa-d73ca372ee52,30,89835
4a27e85f-5880-43e3-9fe0-f387651a9233,beeb51ed-3932-4d9e-8efa-d73ca372ee52,46.8,89836
580428a4-c030-42fa-9cdf-368a8e984e2b,beeb51ed-3932-4d9e-8efa-d73ca372ee52,59.6,89897
2d2c5908-e534-4ff7-8679-8828bdd8e625,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16.4,89898
95cd9f05-c1b9-420e-a34e-9002c0a6b01a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,17.2,89899
05d40778-bd77-449c-aba9-82b686a14e25,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.8,90015
95283d82-cbd8-4145-84ee-d80af3de1ea7,beeb51ed-3932-4d9e-8efa-d73ca372ee52,10.4,90017
99eb7a6d-acd7-4322-9e60-ea60a9dc488f,beeb51ed-3932-4d9e-8efa-d73ca372ee52,11.6,90043
34defb09-a75e-43bf-9ca5-cbe5ec9d7e62,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.8,90047
8c779648-2a6d-461d-86a9-f51ee81263bb,beeb51ed-3932-4d9e-8efa-d73ca372ee52,42,90048
6c1543e9-4697-49de-bfd1-31cd5aa1510c,beeb51ed-3932-4d9e-8efa-d73ca372ee52,12.8,90049
09771350-5049-4305-a532-1ead78008ac3,beeb51ed-3932-4d9e-8efa-d73ca372ee52,34,90184
9f4076a2-93b0-4ba8-a966-2c7b35f27838,beeb51ed-3932-4d9e-8efa-d73ca372ee52,28.4,90304
8eb1ad00-c1eb-4314-a1d0-8de25feb65bc,beeb51ed-3932-4d9e-8efa-d73ca372ee52,87.6,90305
140d1630-7a6b-4ef7-bf6a-58783a8c269e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,131.6,90696
5b6d72f0-944a-43ad-b9d4-ef22e0451466,beeb51ed-3932-4d9e-8efa-d73ca372ee52,102,90697
636d8ba1-6250-4b7d-98b0-3f668e453fa0,beeb51ed-3932-4d9e-8efa-d73ca372ee52,159.6,90737
891c5e60-7d1c-4056-be95-b8f7e7ed70c4,beeb51ed-3932-4d9e-8efa-d73ca372ee52,18,90867
31712f25-22c0-44d8-b3d9-d8291736ce5a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.8,90872
5965800b-e9c7-4072-86ee-cc8e7ec0caa9,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.8,90873
31708600-ae55-431e-bd72-7574a6e3eaae,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.8,90874
d1420587-1fa2-40a5-b59a-e92f101efac2,beeb51ed-3932-4d9e-8efa-d73ca372ee52,9.2,90914
68d2ef6e-c2d9-4587-b5b8-c4e0cd83e85e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,17.6,90915
912165fc-2759-4141-a44f-5e1a48a5c0ab,beeb51ed-3932-4d9e-8efa-d73ca372ee52,35.2,90916
9bf8c18a-d587-49fe-9692-65af4e7b8942,beeb51ed-3932-4d9e-8efa-d73ca372ee52,35.2,90917
56309f7c-1ad9-4e21-8e53-be184720fc7f,beeb51ed-3932-4d9e-8efa-d73ca372ee52,51.6,90927
227943c0-8fff-42ca-95a5-f82a93af13fd,beeb51ed-3932-4d9e-8efa-d73ca372ee52,160,90929
9b698ed3-532c-415b-8057-e6bdbfdd2545,beeb51ed-3932-4d9e-8efa-d73ca372ee52,37.6,90967
7004d693-b944-43d6-897b-ae92e81ed2d5,beeb51ed-3932-4d9e-8efa-d73ca372ee52,37.6,90968
77008ecf-a637-4ed7-90cc-7d2f895ee5da,beeb51ed-3932-4d9e-8efa-d73ca372ee52,8,90977
0bcefce8-4ff5-4955-ab01-a124a99072d1,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16,90978
474ed1b8-0c17-436e-8913-82aa4120e3f2,beeb51ed-3932-4d9e-8efa-d73ca372ee52,9.2,90982
236111ef-ca2e-4a02-8c00-1571a936eb0c,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16.4,90984
bb736c68-0307-408c-a197-fd1a7bf0683d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,23.2,90985
4f8d72bc-12aa-4122-98d0-fad0f298644d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,24.8,90986
02be97c1-cd25-48e7-8e7b-4e6791c6e523,beeb51ed-3932-4d9e-8efa-d73ca372ee52,35.6,91002
7381ff4c-507b-4b7b-bcb3-0510844e671e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,50.4,91004
f58dd0c1-1bd4-4af7-ba81-0be7c1ffb993,beeb51ed-3932-4d9e-8efa-d73ca372ee52,84,91005
35c0d4ca-aa95-4239-9d9b-3015744fb3c5,beeb51ed-3932-4d9e-8efa-d73ca372ee52,18.4,91006
4f56ca97-778e-436a-8a4b-1ce5b96a4f8e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,18.4,91007
58127219-dca6-4e58-99dd-6aea614d3ceb,beeb51ed-3932-4d9e-8efa-d73ca372ee52,7.8,91236
4fc39273-2cae-487c-ab67-284e7c770f8b,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.8,91237
36f8b60f-6fcf-47a0-88ee-8fa305db3fd6,beeb51ed-3932-4d9e-8efa-d73ca372ee52,27.2,91238
2aeca34b-3992-467c-9f8f-cb475b12368d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,12.8,91242
1f897f01-d18f-4880-8c5a-c80b3f3c8d99,beeb51ed-3932-4d9e-8efa-d73ca372ee52,15.6,91243
7957eb08-3d93-4f49-a52d-2a5e75da422b,beeb51ed-3932-4d9e-8efa-d73ca372ee52,21.19,91352
69324fa1-d2dc-4173-8068-c9cc7191c904,beeb51ed-3932-4d9e-8efa-d73ca372ee52,39.28,91353
28de65a8-d060-4fbb-bf27-26fb6566c6e7,beeb51ed-3932-4d9e-8efa-d73ca372ee52,54.12,91354
be0b47e8-7982-4471-bb6d-be6aa61dd40a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,70.57,91355
2c8ca382-5c06-442e-ab91-bdf2aaed51f2,beeb51ed-3932-4d9e-8efa-d73ca372ee52,67.6,91433
982a1fb4-02dd-4780-8a29-d9b5b78d0fa5,beeb51ed-3932-4d9e-8efa-d73ca372ee52,28.8,91589
03719851-4d1e-427c-bfaa-5745612cc7da,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14.4,91856
6b24fa0f-290c-4162-ac0b-153c3a92c61f,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16.4,91971
62e8a94e-48e5-438c-add6-b0cbed4f16e9,beeb51ed-3932-4d9e-8efa-d73ca372ee52,20.71,92051
2a268c8b-9ce9-440e-8643-8b62b0d63edd,beeb51ed-3932-4d9e-8efa-d73ca372ee52,13.2,92084
48187fad-53aa-4e63-8cea-02cea5cfecaa,beeb51ed-3932-4d9e-8efa-d73ca372ee52,26,92085
7f77c86a-67f5-45f8-90fd-7c94bfe79bea,beeb51ed-3932-4d9e-8efa-d73ca372ee52,39.6,92086
819e4a03-0ffc-4f8a-be01-938459790bd6,beeb51ed-3932-4d9e-8efa-d73ca372ee52,53.2,92087
0c539985-4d38-4a90-9265-bfea759d9718,beeb51ed-3932-4d9e-8efa-d73ca372ee52,42,92143
35364f53-5b6c-470f-857f-e2e2eeff053a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,28.8,92146
297dfd15-3384-4781-8237-c34fa8be29ad,beeb51ed-3932-4d9e-8efa-d73ca372ee52,28.8,92147
45c5128d-b172-4199-a69b-e722243db7df,beeb51ed-3932-4d9e-8efa-d73ca372ee52,103.6,92206
2ee9de33-8c32-4ce7-a3b7-12e31c21fff3,beeb51ed-3932-4d9e-8efa-d73ca372ee52,31.6,92251
09a12e7b-ad60-434e-9d27-dc2d1fff34ca,beeb51ed-3932-4d9e-8efa-d73ca372ee52,31.6,92252
0c976e71-9827-4654-acb0-51c996dac520,beeb51ed-3932-4d9e-8efa-d73ca372ee52,6.4,9228
17862f93-735d-4e52-bcac-9ff5bd4a1bed,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16.8,92288
04e098a4-1b1f-4eac-8a6e-aacd1357115c,beeb51ed-3932-4d9e-8efa-d73ca372ee52,6.4,9229
21fed564-dd23-4d5e-9037-522665863dfb,beeb51ed-3932-4d9e-8efa-d73ca372ee52,6.4,9230
15e80197-1de1-4f55-8edd-549e6f6e3ff8,beeb51ed-3932-4d9e-8efa-d73ca372ee52,6.4,9232
08e1cd2f-912d-41dc-a936-b97b47a387ec,beeb51ed-3932-4d9e-8efa-d73ca372ee52,28.4,92521
2d384bbc-3c2a-4bfa-a501-66dc2c44bef1,beeb51ed-3932-4d9e-8efa-d73ca372ee52,23.2,92562
13583e0a-9b05-40e8-9e50-5ccb66eddc84,beeb51ed-3932-4d9e-8efa-d73ca372ee52,60.4,92563
b0ec3ed1-ddeb-406b-b879-d5b79a00e00a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,6.6,92595
5e1f03b5-0bf2-4c91-b8fb-f0c2031de26c,beeb51ed-3932-4d9e-8efa-d73ca372ee52,13.2,92596
4227d61d-771b-4dfa-aecc-9d7be6e03dcf,beeb51ed-3932-4d9e-8efa-d73ca372ee52,19.6,92597
04bc19bd-1f30-4c8d-8ec1-8738e50b4c4c,beeb51ed-3932-4d9e-8efa-d73ca372ee52,25.2,92598
08480202-bf01-4c4e-b965-88f2d3892d46,beeb51ed-3932-4d9e-8efa-d73ca372ee52,39.6,92599
5172c80c-093e-45cd-b40c-938d272058fd,beeb51ed-3932-4d9e-8efa-d73ca372ee52,7.2,92641
119288d1-faea-431d-808f-e66b69ba1f28,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14,92642
1b71248c-60d8-48b5-b54f-a4992b7691d9,beeb51ed-3932-4d9e-8efa-d73ca372ee52,24,92643
1fceae5b-9912-4add-a964-b119fb6d0657,beeb51ed-3932-4d9e-8efa-d73ca372ee52,30,92644
956bb0f1-2566-4bf1-ad74-457af821853d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,54,92645
bb472837-eccb-4474-9a84-7c89cda18f2b,beeb51ed-3932-4d9e-8efa-d73ca372ee52,63.6,92726
c431c391-be43-40d9-9ab1-a34fe3fb5e9b,beeb51ed-3932-4d9e-8efa-d73ca372ee52,106,92727
70ab5ed0-6e43-4bec-aa29-b50c96d79e04,beeb51ed-3932-4d9e-8efa-d73ca372ee52,24.8,92736
45cc982e-303f-4e1a-bea8-75b0c9b9f9a1,beeb51ed-3932-4d9e-8efa-d73ca372ee52,22,92739
b02b0a20-a5d4-49f2-8327-867608d1df33,beeb51ed-3932-4d9e-8efa-d73ca372ee52,64,92741
8428e170-9c94-4a66-977c-6a509d6b1ad8,beeb51ed-3932-4d9e-8efa-d73ca372ee52,15.6,92742
44f7bb93-1efd-4cc3-a912-f6322c350cd0,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16.4,92743
4086579f-edd6-45ee-943e-0ddca0d8197d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,58,92755
10fe6373-a8b3-4629-a0b0-7b53456e539b,beeb51ed-3932-4d9e-8efa-d73ca372ee52,29.6,92761
aa78541d-3277-479e-83f3-ade11ab124eb,beeb51ed-3932-4d9e-8efa-d73ca372ee52,83.6,92762
9c9cbddd-c8f3-408d-b12d-5d31589f9e18,beeb51ed-3932-4d9e-8efa-d73ca372ee52,267.6,92813
5a4cd620-5389-49b8-a4f3-9c16c65679a7,beeb51ed-3932-4d9e-8efa-d73ca372ee52,18.4,92872
8febfc9d-b70b-49e3-beb1-8ae82748d75d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,18.4,92873
238b4765-d406-4fc9-938a-eea7038e84d1,beeb51ed-3932-4d9e-8efa-d73ca372ee52,70,92877
7c95ebed-9cd7-4927-b98e-c226c03eb6a3,beeb51ed-3932-4d9e-8efa-d73ca372ee52,12.8,92884
0484c481-04dd-43a3-8406-62716b01ec17,beeb51ed-3932-4d9e-8efa-d73ca372ee52,11.6,92924
1767b007-81e2-49b2-bea5-2bc5f851e09a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,11.6,92925
d328fbe5-f964-4323-a57e-80053b55c65b,beeb51ed-3932-4d9e-8efa-d73ca372ee52,11.6,92932
6e02089c-6955-4a74-bc25-49b1d590b05a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,11.6,92933
39c18868-3e30-45a7-9396-8fbd2e3bb00f,beeb51ed-3932-4d9e-8efa-d73ca372ee52,11.6,92934
36a1e858-db64-4bcb-957a-f0191b727a59,beeb51ed-3932-4d9e-8efa-d73ca372ee52,10.8,92935
6d037670-93a1-4db7-96a0-0f756ef73d90,beeb51ed-3932-4d9e-8efa-d73ca372ee52,5.8,92964
11e9e901-8785-4fe9-ae1e-ff8e90ada540,beeb51ed-3932-4d9e-8efa-d73ca372ee52,54,92991
f2f25bb2-1dcb-4fe2-8605-9e5e9bf72d48,beeb51ed-3932-4d9e-8efa-d73ca372ee52,138,93003
01e111a2-d427-4c42-be60-b70cba3ffbae,beeb51ed-3932-4d9e-8efa-d73ca372ee52,8.8,93044
cf38841c-c54c-4dd4-8e4a-bee88b4d601e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,8.4,93046
77e0043b-0224-4942-bcf2-b5b0f479bbe7,beeb51ed-3932-4d9e-8efa-d73ca372ee52,40.4,93073
4a57ca06-6a4e-4649-b394-b6c403a1b283,beeb51ed-3932-4d9e-8efa-d73ca372ee52,20.8,93076
63634e79-a89b-4e24-ab1b-9125ad34f07e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,20.8,93077
7e90d2c3-7295-4720-9654-05c26c0b68ce,beeb51ed-3932-4d9e-8efa-d73ca372ee52,19.6,93078
389d2ed0-8b0c-49b6-83f1-39e998e899ef,beeb51ed-3932-4d9e-8efa-d73ca372ee52,183.6,93081
19814884-84a6-4c97-90f1-292e766e5fa3,beeb51ed-3932-4d9e-8efa-d73ca372ee52,32.4,93085
0a4f1761-7246-43e0-b48f-09cbab50bfba,beeb51ed-3932-4d9e-8efa-d73ca372ee52,28.8,93092
5fe81153-4839-48f3-adca-9bcf859d6fc0,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16,93094
35a1440f-49b3-4353-a3e0-7b4e8d6224af,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16,93095
64031e7e-12b6-4cd9-8694-14b130197095,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16,93096
d57fe227-1f6b-4f88-ab6c-dcec5d8de119,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16,93097
06fc1b3b-e5cf-44c8-b327-8d28bc5147d5,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16,93098
0030bb09-6b87-4a61-9037-4b90dd7b66c0,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16,93099
a3be5b46-32b9-41fb-9a16-190fe913a418,beeb51ed-3932-4d9e-8efa-d73ca372ee52,10.8,93119
ac5f9713-dca9-4ea5-8671-56a0ab5e99c3,beeb51ed-3932-4d9e-8efa-d73ca372ee52,35.6,93207
14266136-4e86-4c41-bd26-303dbebbfcaa,beeb51ed-3932-4d9e-8efa-d73ca372ee52,25.6,93254
07ae80f5-a61f-41ad-95e7-05bbb2de4770,beeb51ed-3932-4d9e-8efa-d73ca372ee52,20.4,93268
7dfbd8db-aadc-47d3-a762-33f9cfe49cdc,beeb51ed-3932-4d9e-8efa-d73ca372ee52,34,93318
13924e36-f4c2-48d9-b008-5e355b992b2d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,34,93319
33e0d184-ef1c-4748-b47b-a66a4be08b4d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,131.6,93358
4df40fd3-e82f-495a-a8ed-c693e138ffdf,beeb51ed-3932-4d9e-8efa-d73ca372ee52,106,93359
761a4061-3d8d-45e3-a86b-9f5fbec9b8e8,beeb51ed-3932-4d9e-8efa-d73ca372ee52,30,93364
6f35b2c3-1f68-4189-86d7-9923bc4fc8e4,beeb51ed-3932-4d9e-8efa-d73ca372ee52,29.2,93365
6e4c7e60-640e-4e58-b0cc-96dc127d761f,beeb51ed-3932-4d9e-8efa-d73ca372ee52,35.2,93367
1331907b-6641-4f10-bc49-b56b18b19942,beeb51ed-3932-4d9e-8efa-d73ca372ee52,35.6,93368
209d8b64-c91f-41fc-bd43-ce02d075d0c6,beeb51ed-3932-4d9e-8efa-d73ca372ee52,38.4,93373
76036d6e-d529-4687-b0fd-d81b23566511,beeb51ed-3932-4d9e-8efa-d73ca372ee52,38.4,93374
25e8f065-fb8f-4284-946b-07d98dfd32bb,beeb51ed-3932-4d9e-8efa-d73ca372ee52,11.6,93384
2dde9dc0-d34e-467b-bf7a-3d6ad79fa7d7,beeb51ed-3932-4d9e-8efa-d73ca372ee52,18.8,93385
59607d38-b6a2-4918-a540-a12289bd614e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,34,93392
2760aa12-93bd-402c-9beb-4cc5552c4dad,beeb51ed-3932-4d9e-8efa-d73ca372ee52,59.6,93394
ca5845b3-a197-43d1-bc44-13d804e5c173,beeb51ed-3932-4d9e-8efa-d73ca372ee52,34,93395
68890b98-a221-47dd-9c4f-14008740d93d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,59.6,93397
cb46654e-f5ef-4399-ade4-064e2e9b48e2,beeb51ed-3932-4d9e-8efa-d73ca372ee52,15.6,93402
38c8816b-be62-4cbf-aacc-d693c602d633,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14,93403
25580e59-21cf-4a23-b8d6-68aa60ea2dec,beeb51ed-3932-4d9e-8efa-d73ca372ee52,34.8,93404
a83c4624-64ae-44ad-8683-136b0837e416,beeb51ed-3932-4d9e-8efa-d73ca372ee52,122,93405
0588a797-dbb1-495d-a16a-c217e77b68cd,beeb51ed-3932-4d9e-8efa-d73ca372ee52,16.4,93406
c1e2fee2-a8c5-4a50-bc39-d9f053da5005,beeb51ed-3932-4d9e-8efa-d73ca372ee52,14,93407
09e43247-5264-40be-9c01-88cca2559b10,beeb51ed-3932-4d9e-8efa-d73ca372ee52,34.8,93408
87d07456-a2c0-4d48-a3f4-3b84967c014a,beeb51ed-3932-4d9e-8efa-d73ca372ee52,124.8,93409
9790abc5-3eb7-470f-8e09-6ebd24629f7d,beeb51ed-3932-4d9e-8efa-d73ca372ee52,217.6,93413
21a14554-c88f-4ef7-ad60-4aebf7b94791,beeb51ed-3932-4d9e-8efa-d73ca372ee52,284,93422
61c5a55a-fa31-47b6-8cf8-3e62cbfafcbe,beeb51ed-3932-4d9e-8efa-d73ca372ee52,394.4,93423
d19c5539-63ee-4d32-8d51-00a7d9a1d73b,beeb51ed-3932-4d9e-8efa-d73ca372ee52,276.4,93425
08d07695-caaa-4499-ac97-e248a9bd51a3,beeb51ed-3932-4d9e-8efa-d73ca372ee52,268.8,93433
020fbc14-b9c3-4baf-9d89-8bc94c32dd5e,beeb51ed-3932-4d9e-8efa-d73ca372ee52,382.4,93434
4669a497-4226-4e01-a618-70df2648c957,beeb51ed-3932-4d9e-8efa-d73ca372ee52,35.2,93438
54c6b414-df8c-405a-9a06-46b239648df4,beeb51ed-3932-4d9e-8efa-d73ca372ee52,20,93444
6ad3c2c3-9041-4c66-9ce2-46197914dcdf,beeb51ed-3932-4d9e-8efa-d73ca372ee52,21.2,93445
dd8f8f02-f369-4ecd-ad87-b264cda80146,beeb51ed-3932-4d9e-8efa-d73ca372ee52,19.2,93446
20ccf8a6-ee5e-4cc3-9270-c4fededb93fd,beeb51ed-3932-4d9e-8efa-d73ca372ee52,30.4,93447
86d38e45-2239-4646-ae55-d54bb1690131,beeb51ed-3932-4d9e-8efa-d73ca372ee52,19.2,93448
492d8326-cfbe-40e0-9e92-00004b735208,beeb51ed-3932-4d9e-8efa-d73ca372ee52,21.2,93451
c5804d6e-8a6d-4c66-8027-cbd597a48471,beeb51ed-3932-4d9e-8efa-d73ca372ee52,34,93452
0aba6471-c804-4731-9b42-e7737b8b5a37,beeb51ed-3932-4d9e-8efa-d73ca372ee52,86,93453
b5ede3d9-62a3-4afe-961c-f765fb80d386,beeb51ed-3932-4d9e-8efa-d73ca372ee52,142.8,93454
39e357ef-bce5-4c9e-b6a7-28bc58598d39,beeb51ed-3932-4d9e-8efa-d73ca372ee52,20.8,93455
437affa1-227e-4185-a27a-6f73f4ceb439,beeb51ed-3932-4d9e-8efa-d73ca372ee52,21.2,93456
