,itemId,VariantIds
KK184,049658d8-2c93-443d-a914-3f659a7eaa43,"af6c4a0a-33a8-401b-ad2e-00581c9d9621, 93c9206b-a9ec-402f-bd3a-cad9d983d0dd, 941a4f1c-6d39-4692-a055-35a011d8ac03, 82c227b9-cd1a-404b-9c35-39588ad1067e, ee15f6cf-9bae-4dd1-b6df-27d9a048ec94, bf7eb8d2-e982-40de-9bca-9ec48197a420, 22f7fb05-17cd-4313-9b41-e191ab0eb74e, e18283f0-7e1b-45b0-8ab5-fc51b21b08f0, bae8a4c6-d6ea-471f-b82f-be8caa18e70c, fd217821-4608-4ef5-8294-e9833ef69829, abe3d79b-f6a7-4acf-824d-826402440196, 8d4a07b0-c0bb-48b4-b7e5-4cefc04ea371, d2440745-ca96-4e3a-9dd9-6b1b2c2bfdf8, d60cee70-b6e5-4052-8ccd-81f95d88da7e, 778ae0c7-4117-422b-a235-bddfcab75c27, 2c184496-c594-4991-93bb-00d455542da8, 6a525e2d-9208-407c-baa7-4323ff2b7cbd, f0d80d8d-eea9-42bf-943f-f3841a96606b, 945f93e0-a254-4c01-a659-86ca9dc42525, 8a1cb9b1-0ee8-4929-af02-9fb10312776f, 7152f811-4d92-4e54-b612-626c0987c5ad, 104d5a1d-3b15-43e4-a53f-91501730d71f, e4071fd9-87d6-4ed4-8328-0d103bbb0edd, 738e8216-a713-441d-a020-adab22ca10f7, a2b8066c-5be4-4500-ae3b-b6f234a8cf1d, 30e55cc8-828d-44ff-a977-518b15797801, d3a4a52c-5a29-48b7-ae37-0b32aaff3c59, 1e69c552-5a5e-486a-a0c1-f95b0c8e4b4b, 766d8c76-9a8b-4baf-9026-05deb7a14d85, 448958cd-0220-4317-8048-cd79541553c1, 359e1ce7-b143-4f44-88a1-7f9d5252d7be, 61996a86-033e-4032-9c2f-5539b54344cc, 2e99f3c8-ceb9-45d1-9c7e-46d43e9b4a82, f0a2cc15-30b2-4f47-a175-bfe0e0021967, 5d1c9a00-3107-4ebd-ab2c-ee3f8d1616bb, be883a9b-59c5-48a4-978c-8cacd588a950"
PW345,0d68030e-7a52-4451-b443-d9595ef7d9eb,"8a77eae9-f3db-4858-8b8a-ee024bca44d3, 82ce0632-162d-47b4-a0d1-5ae5aa005658, 3942447a-5a85-4d36-ac20-55bd2ab3e39c, 5287db90-6696-4dc6-8d37-74acca978219, 58f9c35b-8c5c-403d-82b7-225f267e65da, 5c090b31-9c48-4bb6-abbb-e28b47b85b28, a06cf0d3-676c-420e-85b1-9adb32e2f239, e9a2260a-d65e-4115-8ab8-a0a776e89495, 1578198d-b8a2-40ea-8471-1f943e3a844d, bab801aa-4f5e-4f4b-86e8-f415a6b7a339, cbfc89c8-8aa7-43d2-abb9-f97a23a7695a, 2eb17249-4423-4ffd-80ef-d728611344af, e861c414-80e2-4637-9981-82b77e35d8b7, d058d5c9-5eee-401a-a627-76380fa09216, f7ef05ba-9643-4503-9e39-fd80e4cf0ff1, 238de545-f907-4cf1-89a5-513082f4bae8, 6a908f52-8496-4141-b16f-75a0d4598ffb, 6dfcc0a9-a924-4f46-835a-e64080926798"
SWW-45171-D,1660dbf5-d3da-4c81-b6f5-0f639e1b4792,"a6bcd04c-e6b9-4533-865d-7fc1c54fd1e4, 272105bc-0fb2-4b32-9ded-10446b08dad7, d189e168-aedd-4311-b231-ea6b2a26a12e, 74b7d679-62b7-48a8-827d-9884b33cdff3, 23ded9bc-46b4-4fce-8550-f9d7961bb9a7, 5f46bea8-7c0c-4f1c-bc92-0db006d62db3, 60788f96-51f5-4598-bb02-072b57eee4fa, 7bedaafe-1fa1-42c1-bccb-3d2616181dd6, 667bca83-dbc3-4cbb-9a34-d564d8d9be02, dcaee28b-b210-4579-8c0c-4ed31116e4d1, dd5551f6-d8e6-44aa-adb0-f8d6e5c37caf, cafbf0a5-aece-4647-9376-6f10ba03e05d, 62c1c040-cf78-4ba9-89dc-79db2b31f1cf, 40d7a72b-b40e-4326-946c-3399512b2f58, 5060aefa-c060-4c1e-9f6c-e6f77cdb9fde, d488b4f8-9ffc-4872-bfe5-35f7b97f9892"
PW343,19cee59e-2f39-4241-874e-b921c50f0444,"3a367b27-838c-447e-bf9a-4922bf5a3457, e8ba8b06-f65c-4584-b4d5-45748d1187b8, 7e37691a-9acd-48b3-a8a5-6c0614fc076b, 79804ce2-574f-4af9-b866-b8cdfbef22dd, 01f9c921-1b26-42d7-b9c2-e8bf00876bfe, 76a4d478-c297-47b1-8f2f-ed5e32e279b7, b7fca346-2054-4d83-a2fb-37c9c187ef85, 5c9f694f-a2f5-485b-85fe-af80ff3536e4, f929d49d-6478-4c52-9cdc-0e5c62e25733, a2c11c45-2ce9-4b8b-aeea-f89953adf0c5, cb5f363f-c7e5-46f2-8a7a-1cfe4e3020e4, 7914f43a-89bb-443e-9a5f-94485a14df51, ba7ab454-5f97-405b-88f8-cd03aa1fe47e, 93b20364-a584-4a06-a58a-48f4113da363, 756e06dc-3e8c-4158-91d6-eedd3deb5383, 1fbabf25-2e78-4825-8ef4-12ae7798eb6f, 9947d732-b737-4431-825f-eac8acc618b3, bd464bf9-4398-440b-b961-8c5d900d847e"
HVW801,6ce3fcb9-a5a2-4a3d-a506-77d34c722379,"c6e42171-9f80-4a5c-ba3c-b210900c6555, 3e9f37eb-4cfb-401a-8b44-662bfe4f3cc2, 6887fa91-d2b1-48bf-bbe9-51af4554d73b, 6cfca544-e0cc-4ff2-b24e-06d044bac489, f0dd5e20-e2a1-40c5-8877-b32ed4e7e90d, a9b8c30e-3a45-491d-9c5e-e24d220e67af, 681a80de-dd6f-4c98-8134-d24ef7160845, 628f99a3-cb54-47dc-adb3-19d36f1b9dd7, e0fcfdd3-88a5-48ac-8e6a-0be3ae05565d, 79579969-d2cd-4aed-a889-6b9bac6b16d7, 2a35c050-0cd9-4fb4-8022-8604f5715efe, 7e8b31a2-d82d-483c-a20b-b89f1e7f3236, 6d2a9ab3-7db3-4c12-83d9-0cda60dd2a47, 6c1d9d2f-27e4-4541-a9c4-35c81143059b, e2368d4d-0b99-4230-acc1-0198f4cdf8fd, f0168ffb-165e-4f46-90d2-4eb11ddb9068, 3305e602-af4a-451e-bea0-e555fdc5a321, 8bac4119-75da-4cfc-bfaa-a44b40854b58, d22ff1e9-eb66-4847-8454-d414efbebc1c, 7f554a18-bd76-4eb2-bcc9-0ef740846a16, 3fe095e9-7a3a-4185-b788-d0b62c7be1e2, c8156126-7266-4129-ad97-a4dcfa58d8fa, b41ea429-6ed0-45f4-a4e9-09ca25e10761, 490c458b-c9ad-4911-9b32-a4ad9cb6b305, 820718af-d5d7-463d-810f-d83d52e0baac, 0d16b8a9-e3d3-4b1d-b747-166a0d24ff07, 151ee9b0-c149-4511-b169-62c2eaed27bd, e572d578-3a57-4086-86e2-1c3f80dc226a, 4f34b028-6bd4-4215-aae2-503a94f0d7d0, 70bf2e77-24b9-4e84-9652-c94ed0234e9c, 5d9792da-aa55-4ac6-bb4a-4264cc63aef1, 9add2deb-f275-4a88-b805-69c1a14d1c82, a6435ec4-66f7-452e-a961-2b88f17dc88b, 1ae2a866-8a94-43f9-b179-ba95087bd30d, a3ca1e00-6a25-4036-ac42-385f2d93176d, 6545954c-29c9-4415-8aaa-497ca50fe524, 0e3ec327-e42b-427a-8e51-78bc48e4e4b2, 64a90872-750e-4001-abaf-796da1b91b04, c1643d8c-a207-4389-a23c-4edb4170882d, 5758138c-edd2-401f-bf55-521776545593, 4516b18c-367e-4f99-bb7b-a228092b8a13, 275bdab4-c288-43de-b1ca-4f14d622a8f3, 61a61686-bf39-4e02-8fd0-968007c2e97d, 27c0875f-8b08-4796-b1a8-21ec9528f682, dd337784-2291-459e-86af-263da70de439, 90e4e18e-8296-4c07-a6fd-9ac9f5ef6c61, a1b7d387-18f4-42d6-a4d1-b7b7243f3292, af998c41-493e-4137-b37b-9588aae67ae9, 50938a29-3945-4e9d-9f8e-023552f11932, 536dd603-e6bb-43ef-853b-07e64751b3da, 39b8ad9c-4310-43f9-b857-a1048055c1c7, e22b654d-974d-4e74-b68c-0efd41db43aa, c16ce588-17a2-4d16-9c58-aa54f8867b9c, 11084678-2f3f-4ee3-979e-8eb7ff1126c1, 732e8e29-2b1a-4622-9f2a-3eeb1b603bd4, 8f974c04-402f-44f6-9e28-c421df38352c, 4bdae457-9594-468d-9b98-515ab0541e77, 0a93757a-e5cf-4335-bd29-994f807b5fc1, 2baa2ffc-5563-43e3-a8b0-3c6a0c2894df, a3934930-e50b-4540-a344-b8d385fbb94a, 13834c81-307b-4738-8682-efbe30fddc9c, b526fbd4-8329-4071-adca-4c38e0f080c7, 9100ad00-fd78-47fa-ba6c-7d7b3ece8531, 61fed0e4-41da-480d-be47-b3d756f6fc4e, 96c9a33b-f3f2-48c6-b643-26e0450c96d6, 8921771d-ab38-42cb-9728-8d6d738b9e64, 5e5dbc23-d13a-4837-a857-593d5b51530e, 129e65b5-5b2d-459d-96dd-3a2eb9208354, 36c63d1f-4075-4654-ac62-061da0d9a68c, d2d23097-b31a-4438-aef1-4f8e78919d46, a9b81740-96cc-4320-9ab9-6d8a145e011e, 9b78b47a-2dc9-4243-872e-c9e4529fd407, ec32f96f-4b59-490c-9752-b54b3a51a90c, 13646f40-474f-4cc2-9ee3-8dda6afd9b5f, fc238c44-dda2-496a-ad05-15d6a1b9e859, f8c34153-3208-4ca1-bf1e-fb798737a28b, 1b73842a-7e18-443e-87d4-f4656fcbc597, 390195dd-c2c8-4ff4-b449-1a15fa7345b1, 6451b7c6-fca7-4c04-9d5b-7f6b87c591c4, 6df6e078-4e5d-4edb-9fc9-d6ab7952db38, bf338142-49c9-460b-a812-ff5bec41ff27, fa341972-0e5b-4073-aac2-7b361dacbd63, b911bf16-938e-4e6b-80c3-1acf1186ca81, 97d400c4-f7c3-4d27-bf92-0500f4abad79, 8a8bbecc-ebb2-4037-bb9a-4c9f8fd598a8, cf046e69-c30f-4fa9-a723-65f69042e3ec, 69d1a44e-2b83-44ef-804a-ef775cefe9c5, 10d1bc9c-33a9-43b0-baab-fb8cb842c3d8, f2478bcd-9f6d-4622-ae74-9c981329c1f5, cd1080ed-33d3-41c8-b5c1-0487e76bab3f, 7e4e888f-7fb4-4301-bf95-7b0566a3d38c, d476a379-4080-4658-85a2-e2a09f84c873, 5b2f639c-bb6e-4edd-b5d5-ae75a1cd6980, 68193b75-93de-4245-beeb-53d828245091, 2d919199-2ff0-4ae5-8231-cff9b0385f38, f0b760be-3c37-4ac4-9d90-50a554a61c23, 5a438d7f-ec8a-4b0b-803a-70310da49d2e, a4eb4bd8-9ce7-4a1e-85a8-1dc43f457703, 8459d621-bf47-46b6-9dc7-1b12d70037e9, c15cf218-5633-4aca-84b6-2f16b8ebc6ea, 475c719a-5e26-456a-ba2c-ee8c0a328b44, 03fb96e7-2781-4a67-ba6b-38a48c3c71f2, 49464e82-2237-40e7-98de-a186a59620a4, ae5dc41d-72ac-4bb9-a684-057a9a4fcc2b, 19f8d6c4-2ced-4af3-bd0e-5ae82500d9af, 87d280e6-4489-4dff-8e21-df8edbd036e7, 19054055-5c71-40fb-9406-05e1e6fc3d40, 752b4966-bb3d-4a2b-af21-0e4af7493938, 3fde7d0a-f80f-4862-83b8-87de306d767d, 1aee5512-830b-4375-9eb2-0cde8793ed86, a59cf96d-799f-47ed-a351-9252a126eb92, 8baaa94e-7e62-41d1-833e-89abbb26bb44, 5d8537dc-efc6-4cb6-bff0-325aa384345b, d19c6f1a-18b5-4939-abb8-a52f79d80850, e307c057-8348-4e8b-9a4d-3bfb657ce5db, 005a416e-04d0-402b-b8bb-56172234b353, a4c72abe-e543-4fc9-a12e-b9ec30dfa5eb, 1397fead-3b05-4db2-a43b-ea9dc873728f, 565f8cd2-d2cc-42f4-911c-481a9a8057d7, 67296da7-d340-4923-bd06-8cd45d8d168d, e13d259d-751d-469d-a719-f15dab1a47ce, 78bd7fe6-e15c-47f6-b1f5-083e4ac9b343, 2c95b321-bbd8-4a0c-8b80-b6304fbc911e, b3f4f896-6aff-49a7-8926-3a497d497ad3, 3df49bc8-1fb3-4d65-89b1-35ec4d67bdf4, 94e76231-416c-4fe6-9919-880a19b978cc, 9c073c06-f543-4eaf-b31a-53be093c9712, e720c2b8-08a6-4336-a006-345974b07028, dce5d5fa-7217-4518-b25b-8a8b9b718be6, d17bed62-c619-4cda-a611-d2003a92f262, 58fd24ae-b97c-405e-a755-9e1d24b22252, ce28725d-6549-407a-a0ef-6971b918f030, 15d54408-da71-4a90-8585-19f2be8a3783, 961fb7a1-cf10-4303-8e99-b581a553d453, 2302093f-8d67-48f5-9a3d-6df759f32e95, 5d1b37ae-1986-4c94-8fd7-705c280422d0, de727879-7e9e-49e9-b638-5b2bee3ea837, 2eb438c1-8ab8-45e0-a053-c37a15786492, cc7ee994-cea7-4f90-a330-0039599b688e, 652d16c9-af8b-473a-9d7b-c0199cb6fc06, be094ef6-540f-405a-9062-49a8ccb66637, 6d9b467d-0b43-417a-b201-4313980d3d3e, a517b893-e607-42de-a3c6-14023c44a707, 5952e715-b7ba-49a7-b313-3593c2675932, 1b45057c-2f15-443d-843d-23b8352dac97, 17c524c0-238b-403a-8d79-a17f9df920a3, 5d83be94-b526-4bd4-9cff-238d0babfa6b, 58def10c-cc9e-4ba7-9259-bf5e3ce20c04, 4691695c-2f70-4bca-b72b-98ab1bfc7ed8, 8c90468a-dfb4-4e79-bb1f-ca2a71d5ed6d, 35a8effc-13b8-40ab-8848-818d71a3a197, d27887ae-e6ea-4380-bbd0-e25fbe64de5b, 475f22f8-9347-44ec-83dc-de8124439047, 4c513efc-8c77-4433-aa4b-abb72d8c77ce, a341822e-c11f-4451-a05f-bb24e7ed15bb, d44535f7-8413-4317-a45d-7cd3a3b356d8, a6007e53-d728-4590-986d-9f8bf3304aed, 2d4d13dc-498c-4778-a8db-d3592a106b09, a4d22203-1d14-4d49-9e18-294d0d4ab528, 0e25b552-9406-4936-a4ab-428ec6478c5e"
S476,1482d018-ba50-4deb-8381-adae7196bb3e,"87d2c381-23ee-4038-b345-943cdff339be, 2a1b7768-4708-4885-8043-3cf7107375c6, aa4f431c-df35-4e6d-a714-25b5f0d5ef25, 9ec06225-7673-40c9-ae08-83a4bcee6ee6, 708e414e-c097-484d-a744-8e2f3f3a5f34, aca565a8-83fd-4b4e-b144-fd8fbd2717a2, 54107395-cd71-41da-bade-81dabb122601, e942b427-6555-4710-b1f1-1ca2d59c32ac, dd6dd9a1-3383-4c4b-91af-27a7edd0dbe5, 014512d4-12a6-4768-94e1-aa748e8862d1, 70637e5a-190a-473f-9474-8424f2ca42b6, e7eb793e-d079-4aba-bb78-35cd7fc1120b, 1ee62b10-2f1c-48e9-a93d-5912f8faf3c0, 30f54ac5-3c46-499a-9111-039b20ec497f, 7a541a72-421b-4512-8b96-a53141cd0fd2, 41f8c985-1874-4aba-b4c9-087ffbfe8703, 6ae7d776-7316-4818-8835-4acbc04ede96, 1b56968e-26ca-4eca-9a13-a0582fafde6b, 4996c453-6aac-4e9e-a3aa-aa1d494a8f7d, d5a0ea4f-cce6-46fa-bfe7-ddb97318cfbe, d8d464dc-69d9-49ce-9bfe-299d0d980e6e, 5a9abf78-fd9c-4a20-a806-79689fccfdc4, cc11fd93-b55d-44fb-b759-d4320ca68467, 67321164-4cfb-4dcb-b629-6eba8f9e046b, dcb12763-4638-48e7-afba-766b650753ae, 7f544a16-896e-4284-b1c0-233e3ceaaacb"
BIZ1,6abdc2f3-ed24-4573-a403-38d6f00cc9da,"65f08893-70e3-4ad4-8d73-6000a6febbb6, d22d908a-f503-4d55-93eb-83a664d00dcc, 5ab2c2be-de67-4185-8877-c033c077313f, c22edf71-41aa-415b-bbdd-3e2cda289a04, f5c4c03b-0095-45b5-add9-b23eca231977, 109da67b-f714-47a0-ba5c-46285fb60a29, ba34bb9b-d0dd-48a8-bdc3-dd168b5e9dcf, ab2d2b51-86e6-4472-95b4-c60875e1bffb, e0958c39-b26d-4ca9-a73f-665f5713c19b, a40e24b8-e635-44c9-9832-7b7978f21549, 9094d67e-7ea2-4cda-9f84-b378dbb3110b, 123f7942-2842-4d72-a8dc-9fc6f3fb84cc, bcdd93d6-6b7e-4484-ae6d-b23a26219458, 72c7bc21-d9b2-476e-b6d4-83111004db0f, 7a39434b-b672-4592-86ea-ab2f4a70bc3f, eef9ce92-37c0-43d5-b084-4dc05b5b1830, 05cab894-8971-48bf-bd4e-9433ee9eda05, acbd686e-5a54-4875-bcc9-9cf6b30d13eb, 4032de46-ccaa-4b10-80c3-a289b1b79979, 29fe0ab4-3b03-43fa-a186-5e0f57ab3f28, 3f716de3-c2b4-44d2-b445-ade3bd373121, 7bbb2d58-910f-4850-977a-354887241b9b, 06d25edf-af33-4be5-97c6-f3f3423624c3, fbdf5af3-66cc-4992-9ab4-8210faa67857, be1c59ce-d303-4a7a-8bbe-2df1fdd93e29, 4d541960-023f-468c-a47d-6365fb5adf43, 064b816f-315a-48f4-872d-1a4bf6b523ef, 0cb1fafb-b849-429d-9fc5-cc68f5624b46, eee85070-96bc-4df8-a75b-7b387aa47ac8, ebeef47c-04b7-416d-b8b5-21337584752d, 0a1e3ce8-9937-4734-9c00-4a570ad4fc23, a238a4bb-02a4-4bcb-a25e-73e454042157, 8d844644-f10d-4989-9001-77439bda9302, adb1c803-6b1e-4a60-a5dc-e229ae76d819, 32d21601-6216-4ba1-8c29-fadf9e2d729e, df66b567-e5d8-4b3b-938a-1a55a3cd7c06, 9b2c48bd-c424-4c37-bd7a-46a7531ce048, 343c811a-cef7-419b-a8db-90abd172fd9e, f9ed28c9-dfb4-4c12-8cb6-388b4f0bd2ee, b3ef21a1-b2e8-4af4-a2a1-ece7fcb1546e, 5c8551a0-03a6-43c5-bfce-ce529d54f0f2, b3371e41-ea67-4855-8e41-bd8101502885, be2e1074-1b9f-4123-9c63-c49c5ec7c233, ffc7eb98-4a6b-484d-80c8-ea957e57f743, b8d27a7d-8e01-4c60-bf6f-968281a9779f, ca416891-9850-4b9c-9531-01c60a11ea5e, b9d4743f-9c39-4fb1-926f-d3ad9e25266f, 085767f4-b498-4331-b324-a328c1b879b4, 8f407453-224a-4a7d-b70a-9ab63685f6b8, a76381be-18db-455c-af9a-77d572eda4bb, 5e25bf16-78a0-464d-86ad-3e51764317c1, f1f47803-9cc2-4aff-91be-d332885c9277, c7f4c0fe-eb9d-4647-a18f-28bcffd52f21, b2a0d71d-dfc2-49f2-9524-8562ce7b8614, 1c805e8f-f191-4676-a76c-747ccbd0ef31, 7ae8ac91-c55a-4b53-8d0d-f67f824323c8, 8cdb470f-957c-43a6-95cd-5c81e5d50c4c, 3eab7196-e1a9-4816-b5e2-5d9c35261757, cf0281fe-fb33-46a8-aa7e-f01bfa0ee355, 3e2fb41e-9aa6-4d12-beb3-86186217f047, aff5d6ec-f270-4940-a757-134cae13efa9, 88c1743f-668a-406f-b2e8-f6ef56770355, 7494ac7f-d9a3-427d-8aef-ebba917e6c72, bfee245d-d3f6-4ef4-a212-2dff9c958083, 8b824adf-4151-4833-95ed-33d15a9b983b, 648e5106-5212-4de2-adef-05bd971d194a, 9558fb7d-1d37-4970-8358-425206655bbe, 1d8c1e69-a598-4536-a8ca-f6703ca8fd5f, b3d0a628-563f-42bb-bed8-60f76fae2cfc, d4fae7a6-ed93-4196-9eaf-74640686ee1d, 86fa61a3-91e7-4873-8f4a-4c36ab6a08dd, 5d8de335-a657-4f4e-93e7-bedbdee45441, 898eae43-dc18-4312-aa11-0c88e119e9dd, b43b3614-5525-48ba-a7d7-5b9ab9d5e825, 82024203-a5e7-42f6-b65a-be65938c762b, b98bc39e-574e-4483-b363-ad583170e715, 54dadd2b-59df-417a-9525-238710c0b0b4, a995302f-5eab-4abd-b5fc-6b6760ce2068, 180d441b-b2de-4944-8922-3a9b5936d582, b5b3e142-6f38-411b-881e-27ea62990f0e, a9d52d62-a2e4-433b-921e-8083b18e365c, c5028b58-c5dd-4071-877b-5dc8364588a0, 09a291be-5c6b-4aa1-8609-14f58ca475ee, c5b96da5-47f8-4f95-ba4e-85ce907da78a, 93c9f309-5464-4e2a-a6a2-f63eaf46c444, f4ae453f-fc26-43f4-8187-7ca0764c4b4c, 8d92085b-eae6-4b45-8090-473b1cff38cf, fd50752f-6dce-48ab-91fc-e44d40a7ad68, cc49bee8-fa76-4e3b-9fcc-3321df2e7b71, 6ede2532-dc4d-419f-8262-e6e08ade55db, d455af78-b981-489c-9123-59556d3f1316, 9f1407f7-962c-4c99-af6f-297f714e6510, 27536cf7-5c9b-472f-ab6e-a5d570e07245, 92fddc62-529c-4ecb-8163-e92a1c8f0bfb, 3ee916a4-bef8-4f10-b66c-ae2955bb4a79, c389a6e2-9acf-4304-9a5b-b61124bda91f, c6289ada-0d0b-468a-8860-a0c92b93a2b5, 11ac1945-841a-4af3-ae2e-7c08bb897e63, 07bcabe9-7331-4ac5-8161-8a6346d432c4, e9773509-e359-457e-bbd9-73962a3c0b3b, c7a3d3c0-c9eb-47c2-a40e-33ec4239aee4, 8ceda845-169f-478d-9162-ca59c62f69f7, c15095ac-699a-476a-81d7-5123fa0aff5d, f6fe142e-99a7-4741-adf8-848789f162f0, 1aa36dbd-8309-452e-bd0f-ea725db221bd, 00e75b9e-e2ad-4716-9940-970335a3ea0f"
S839,022dec99-10d7-46b8-80cd-bd319f7af4c4,"ad83876b-f01e-468e-ad29-08150d03b97d, cf621015-c4c2-48f0-8efd-f7bafa956b4c"
PR150,00a2197a-23cb-46e5-bfc4-6f99a56df469,"78882f5a-25cb-4fea-bae4-6a8762de747e, d71a2171-0ddd-43ca-b48d-ce84f03113c4, 94e504d3-76a7-467d-a9ca-4c4e09accb8d, cc07b72e-6042-4aea-afdd-4f2d2d042e82, 22ba8321-dfa3-460b-8165-7a4d229f9d8a, 03c469cd-8a51-4ee3-b183-16e5d697cfbd, 9199a58a-1f23-475c-b5e2-df08678915b0, b11daf6f-33b6-4090-91ba-eee5ea39d8a0, 2eb5d1dd-fd07-49f8-b58b-a4e1cfff8649, 2f7e2845-9659-4c39-be31-1a4e8e8b6621, 57b746d8-a083-475f-b053-7ec6a7b4281a, 08ec0c34-7156-4a1b-97df-8336a1531ae3, dcea212c-607a-44ae-89aa-1eeea1f1c39f, f42ee577-3120-4565-bff1-c320ec699f91, 3f7fc64e-a873-4bc9-be41-af40edfdc601, 15b3f2c3-fdb4-4a61-a182-c58316759168, bafc8090-0cf3-40ea-836f-3a60144bcbb0, b621b950-de75-4d68-a26e-841fa78a685e, 7273fa42-c98b-434f-8fe6-83ad9a066eeb, 13ab747a-ed7b-49ec-adca-62b8b4b54c8e, 623c8f71-5c6c-480f-982d-5af04377472f, 0e112cdb-917f-481b-9dd3-a2029434a4ca, d3cc9f29-ed8b-41f3-af10-cb346bf6e270, 47a3369e-c21d-46c6-a630-05770b29fcc4, eb5c2524-f01a-4f73-a1a6-296f476693e2, 7430e622-de1a-4414-aca9-788f81deed44, de2b433b-045a-4cb8-a387-3902b28f572a, d7d72527-d83a-4578-85ba-abfbaf5008cc, 0edae402-67ba-492b-b421-5f3df830f357, 17c783e5-2d61-4270-96f3-3f9f13dd9517, 01aa98f9-b886-40e8-b5be-7b03006ca8f0, f05f69dc-a5a1-4dae-aa40-fe737540cdd0, c729c3cd-b6a5-4faf-ab34-be603fb29a29, b0cd660b-d7fc-44dd-aba9-079da40de997, fb427936-e079-4c3c-b0b7-d1cc9f546dc1, ef394fd3-5cb1-43a5-b4f3-60da6f119748, d47ffad9-c305-45a0-8595-cff46817b1a9, 7a49a131-2e5a-4150-839a-ae2979d71111, 34503bc8-0caf-445c-a4c7-e0d192e509fb, 01cf412e-d98e-4a88-8e16-4e523f63fe61, 192e0b15-62d4-4f79-8e2f-4089ba07ffb6, 6aa1578e-23f3-4e2d-a6c1-594ffbd54d03, de84648c-88ba-47ea-99bb-e90c7979307e, 92d9f1a7-a6e4-4da3-92cc-9972276d5ae8, b28496f5-756d-4731-b262-a7990b16b7b0, ea4ee3b9-dc5c-4ab6-b155-d61abc05fa94, e6ffabf2-25d1-4b46-a2e1-b46b620c7434, 51d3b106-4349-4a66-b71a-b9234492b961, 10a2d98f-e5c8-4007-9b61-c5603c628068, a9c9ef90-0e76-49ee-9a11-f08ec50ab12f, ee73d22c-9030-469f-a18d-dd003b973a24, bc0a5f65-82b8-4991-bc0f-41f0a15cae35, bf127580-4694-4d3f-a8b3-af5a8ae4e1a3, 37aa3814-1141-40e9-af87-0ab21acc2e85, 674e1904-51e1-4092-98db-cb22d9262a70, d143cc61-ef26-4ecd-b8fb-3f53ad7c9c22, 9ebf261f-1d54-47b1-a774-72258e5b23bd, 4568c7b0-7723-4d76-a958-634ea1ca0746, d6c63633-c4f8-4d60-b752-c0623ca1c313, 8e14d3be-ecb5-49f9-b54a-40436303b4f1"
PR698,02d7e7ed-8f06-4252-ae7a-da933ae37376,"fc6b9789-b6e1-4e13-a55c-99cda65a4313, af3c4602-37b1-4526-8bd7-83a4a9dd288d, b001f116-526d-442c-af83-1721c8044f04, c5b4f491-624b-4f9b-838b-68c443fa2f07, 0d008e95-6587-44f4-8e45-307c557bc0f5, ae38bf8c-8d76-42f8-a4fc-83941b621fef, a4a39191-5c5d-47da-b902-179971311054, a254036d-8e4e-4c24-a793-889e4cb8f763, db467290-d6e9-41ae-994a-b99607bfdf08, 34b5174a-32bd-4846-8d2a-b22016b6fbbd, bf2aab21-d23e-4599-b78d-d0f95c89be44, c7e4fb88-5b35-4cdd-8205-a0dde6a2f195, cb5ed726-488a-4977-b456-da3ec0976387, 6be4e383-8e7e-4d6a-be7e-5900191255fd, 88703f45-49d8-4563-9e61-f6fd9b9cad88, 201924c4-c43e-419b-9cb2-77f4b5cf71bb, 1598bc0d-f1f0-4f4a-801b-5fca6ae9428d, 131a9fb0-8eaa-4012-8283-541c8b47acae, 45659246-f3d9-4280-8fc1-e3c653b9386d, 03df4d18-f701-4933-9a88-1075af610d33, d6885c9f-cb14-479a-9df0-baf959c1edd7, 27360091-8010-4309-a51b-542fe7ecca2e, 8846cb79-a549-49e9-b269-4dc71b3aec4e, 919baf5b-7a4e-49f7-a628-c621baad043b, ce7de7bf-2d23-4b19-8fc9-63f7f48d1a94, a423047b-ad4b-4a3c-be94-ffff559ec665, 13942da5-a26a-4777-9fde-e80fc04ff407"
