itemId,sku,format,status
193106ac-edb2-4c2a-a8e7-55a383e80477,CO5-WSHALLOW50-25-W KOBE HAZEL 2 (NM N-CELESTE COPPER DUST) LAMP,0,1
1932ba00-897c-4051-b749-c73378feccce,EL2-RY2A-BLACK,0,1
19349c1d-4d84-434c-8a17-3dbe095759cf,CO5-WSHALLOW50-25-W H FANTALE SAPPHIRE (MURA CHAMP BURNISH 10761) + KA3-10168/1C WHGD + CO5-RS (WHT GLD),1,0
19393cbd-de84-4a6a-b8f3-b3403c3903ba,EG1-97242,0,1
193ad455-d70f-4e20-8b61-83a558502a0b,Metal-Shade-Ring-[50pk],0,1
193cd602-a1f4-41ec-ab70-78d2c6019fba,PO1-CAGNEY-3AB,0,0
193ea6d0-149d-4a28-9a73-aaf96a72bf85,CO5-DEEP-CYL25-DES-S,0,1
1940fd67-e2de-4f78-9086-691423dd61f0,AS1-1240030,0,1
194145d1-f30e-4722-b2d1-6855debb2ec9,CO8-SW/IL/RO/3C/BK,0,1
1941f6f1-99f1-4b7f-8606-872dcae8e468,EL2-FE-URBANRWL-TL1,0,1
1944d3da-15ea-4808-a0d6-07235a7c2a5b,UN4-D41BCW,0,1
19465e3d-f856-46d2-aa6b-9e896bbb414c,CO5-SPEC55-26-JARDIN-W,0,1
1946c8f1-23c9-4619-9234-16c769147b04,SE2-DOLL040CP1FLOL,0,1
194808d1-a810-4b49-a90b-e2cb2161a490,DA2-UDI4239,0,1
1948f22f-0b4e-40bc-85ce-8715dbe565f7,DA2-KIE4246,0,1
194c6db6-2007-4aac-a969-495226c4bf1c,IM1-PG05579/16/CRM,0,1
194da612-221e-4a44-8455-7b9b28ac3254,PO1-63913,0,1
194dcd14-9cb3-44b3-a0ae-ea68910feeb7,DA2-SEB0322,0,1
194e0b94-a696-40f2-863a-fce9049818b0,CO5-WSHALLOW45-23-W H ICE VELVET TWINKLES ROYAL BLUE (MURA CHAMP BURNISH 10761) + KA3-10168/1C WHGD + CO5-RS (WHT GLD),1,0
1950cf0b-116b-4b8a-8372-71b9234f99f2,CO5-SPEC40-40-DES MEIJING-F,0,1
195244aa-14f5-483e-bdf1-0a1f1afd1cdb,UN4-UE06BCB,0,0
19526fb4-1336-467a-8378-16c0afc71d78,PA1-10676/G + CO5-SHALLOW50-S PT CASCADE BLACK (TRANS)V,2,1
1953d562-ca90-4583-8c0b-25e11f04f5fb,CO5-CYL30-F,0,1
1954c73b-90a3-47c2-b496-f6635c4213db,EL2-MATLOCK,0,1
19592b0f-3b06-4b78-8530-162fda80fba5,AI1-30-037-C,0,1
195a1af2-ab44-40c6-917e-0f1d82398bdb,EL2-QUINTO6-GPN,0,1
195d215f-0ecb-4afe-845b-94ab52de558c,EL2-HK/WYATT6,0,1
195e23ee-b624-4e36-8d0f-fa5b259db2c4,FI1-8623BSWH,0,1
196396d9-4b40-4d3c-8f23-ab1f18f27b91,AS1-1384003,0,1
1963c2ff-4aa7-4c17-80ec-a44db19cf2fb,AS1-1056002,0,1
19644896-65e4-41e9-985e-9290d19e8a3b,DA2-ZOF1104-GD,0,0
1964d6d5-4047-41a7-886c-bd7e6f21158a,AW1-SOFTROSEMA42,0,1
19663140-4da4-47d6-b3c8-0413ca4837e6,FA3-LEDTCC5C,0,1
1966b165-ff19-4450-b9ac-984c007d9b2a,CO5-DRUM45-F WIND GUITAR 16 (PONG 745 HOT PINK) LAMP,0,1
1967089d-80b4-4b28-81cf-445c68240ec5,BE2-05626,0,1
196772c4-7093-496a-80c8-31c460375852,PO1-CA2SHAB,0,1
19683188-3f12-4fed-9519-7db344dfb087,CO5-WDRUM50-31-W AW  LETINO DANUBE (ANTHOLOGY CORAL MIDNIGHT) LAMP + CO5-RS (SILVER),1,0
196882bd-e9a3-4057-9bd8-702b7cae6e4e,SA3-13923,0,0
1968c819-2769-408b-9aed-ec2b932ce5e7,EL2-QZ/INDIA/TL,0,1
1969c706-b051-4c89-87a1-d7fa160ee7d7,DA2-OSA762,0,0
196b5a18-6595-4a15-bc9d-17625d719747,IN14-M4989,0,1
197413ce-9f2f-45bb-b43d-9bc94e591fc9,FI1-2315CR,0,1
1976a9a7-e37c-4990-9289-b2ad2d09d4ea,DA2-ANT0599 TAUPE,0,0
197748c8-3ff3-45e1-822d-004b4376453d,FO3-CUL-30701,0,1
19779bb5-5cbf-4539-97fa-264ab0878566,CO5-SPEC50-38-JARDIN-W (KOBE CHARCAR II TAN SPICE 83) + CO5-RS (BLACK) PENDV,2,0
1978361e-c65c-45fd-a245-85adc4d88184,DA2-TAP0122,0,1
1978ecde-4049-4903-bf47-aa8993c275e7,IN14-IL31513,0,1
197b8e62-d553-444c-ad10-73a35ec0f54b,IN14-D0028,0,1
197c63bc-f7ae-4dfa-87d8-82682c800ebe,UN4-R03ANB,0,0
197e2ba8-f6de-4b38-832b-ee3828d145cf,EL2-QZ-LAGUNA-TL,0,1
198019cd-d5ec-4af2-abcd-c392ab578c70,DA2-ZUT0699 (XX/XX),0,0
19814884-84a6-4c97-90f1-292e766e5fa3,EG1-93085,0,1
1981a3e4-c54b-4d5b-91f7-e74b2c0e31ed,AS1-1080022,0,1
19823240-bbe4-412f-93d3-a058a31dd9e3,CO8-LH/E27/PL/HT/BK,0,1
1982428c-391b-44d5-9ff9-d2d1999143e0,LI5-2924812,0,0
19827abf-d461-497e-a1f0-861debb68813,WA4-85808-6B AB,0,1
19831c37-2099-4cc2-8f60-601707a9bbb6,CO5-WDRUM50-31-W KOBE CHACAR 50 METEORITE (ANTH BLACK SERI JET) PENDV,2,1
19839198-f9a3-4804-86a2-b7a6dd83b2ed,EL2-QZ/EASTVALE/P/S,0,1
1984823c-1f35-4666-b781-47402ad1a936,CO5-DRUM60-S PT NOVA FIRE (CHAMP) PEND,0,0
1985a34d-c4b4-47ad-8fd3-dd90588f41c0,AW1-FADE01QBT,0,1
1986b97b-8520-44b8-b430-c69b915544eb,IN14-D0229,0,1
198ad9dd-db9a-43e9-91b8-d21f34ee8331,PO1-70121,0,1
198fce19-d902-4c26-b933-b1b8a7291242,EL2-KINSALE_FLUSH,0,1
1990da0f-d9ec-4ba8-8e1e-a19fa60f45af,WA4-86701-SG,0,0
19927fda-9b9e-4280-960d-807f726d26fe,IN14-IL30781,0,1
1994677c-1f85-4786-8b03-6f81e23e134e,FI1-8329BK,0,1
1994869a-5d14-4ddc-a993-5663ab822634,DA2-URS2350,0,0
19954e9a-47f3-454d-ae4c-073f7ab8496d,EL2-HELSINGOR-PIR-BK,0,1
19958116-c15f-4ffd-ad17-a3ce58d8f46a,PO1-73351,0,0
19959260-5e45-4da5-87ba-c553ac0b141c,DA2-SKE0750,0,1
19967f4a-dc94-4dcd-a1e2-075edf3f4d68,EG1-94189,0,1
1996d96e-fddf-42cf-b71e-5046a905950b,IN14-IL11001,0,1
1999803b-bae2-4a06-9bbb-dfbd97cafbe4,EL2-KL/BRINLEY6,0,1
199b6e04-9f16-42d8-88e9-3bfa7dd51e58,IN14-IL31517,0,1
199d342b-2a5b-43f1-9bc7-6216c769b476,IN14-IL30033,0,1
199f0ffe-161e-4c66-a1bf-16c1773d8efe,EL2-QZ/GRIFFIN/SFSAN,0,1
19a19315-8a2a-44cd-a3cf-f3fde72f2338,KA3-10928/8F-AB + WHT SHD,0,0
19a223b7-1d88-4e7a-9af9-e6e12563aa7e,AI1-36-035-14WH,0,1
19a5105f-a7f0-41f3-aeeb-8e129cc9fecb,IN14-IL50447,0,0
19a6bf65-81e7-4d1b-a8c5-2c01be64c61a,CO5-WSHALLOW60-25-W H FANTALE SAPPHIRE (MURA CHAMP BURNISH 10761) PEND,0,1
19a85452-5ebb-4c94-b09e-fb2e03426ad4,EG1-95657,0,1
19ab1fa6-abf5-4b53-bfa1-a566176ee1c3,CO5-DRUM40-F PAN SOLARIS BLUE (KOBE STEEPLE 69) + CO5-BAF40-F (PONG 745 INSIGNIA) LAMP,0,1
19ac5ae1-bee0-40e9-add1-04f27bbd20eb,DA2-ROH0735-GD,0,0
19ad363a-eead-4932-881e-19ae9cbaf126,FI1-2740CH,0,1
19ad5838-199b-475f-9940-0d9fe78aba72,EG1-96314,0,1
19adeca8-1a86-477a-b0b4-cb5df7864985,MS1-3508SB + CO5-OVAL-3-DES-S JHARE TERRAZZO BLUE (CHAMP)V,2,1
19ae6f0a-f948-4565-8b4d-e1548da50b9d,CO5-DRUM45-S PAN ALLURE PISTACHIO (CHAMP) LAMP,0,0
19af327c-ec86-402a-8b42-9cb0cff76533,EG1-93901,0,1
19af383c-c4e7-4f40-bbee-9e0908da3b1a,HI1-20643,0,0
19b21761-9da9-4b89-86fa-6752f73c0c9f,AI1-35-142,0,0
19b4789d-e115-4f23-a79d-fecf5d0b25fb,DA2-REN0703,0,0
19b63569-8caa-448d-a32b-099d351bcadb,DA4-DNS-GU-L1,0,1
19b6e9b8-bf5e-4950-9ef3-ed20c25facd8,CO5-SPEC55-25-DES SCOT FLORA,0,0
19b76cbc-975a-45d5-a8a7-b94e2e45a645,EG1-96081,0,1
19b9bfc6-8f72-4434-b54b-b0d21b35825a,AS1-1161008,0,1
19bc65ef-c988-49c6-b096-4cb5551f209f,AS1-1364005,0,1
19bc9f6c-662a-4fdd-81b7-d676c0696279,AS1-1212007,0,1
19bddfb8-08d5-4dcb-a038-83979612e4ca,FA3-LEDBDGLS9E4K,0,0
19bfd031-ea37-40e4-9035-33bb8124982c,CO5-SPEC50-28-JARDIN-W,0,0
19c03cbc-636b-4e1c-80bd-cf34c76c4c1f,EL2-KL-LUVERNE2-S,0,1
19c18f66-15ba-4771-8b5a-ce5a1309b796,PO1-YG-3501,0,1
19c409d0-b008-4b17-946a-cbf28ea46e6c,TH2-JS/C/CK/2/B,0,1
19c50ec8-0cbf-4c60-bef9-62e4656d2ad1,PO1-73570,0,1
19c6fe48-fc2a-4414-97c0-2b4dfd0083a2,PH1-5511277 BASE ONLY,0,1
19c9717a-36ff-4bf6-9625-184037388803,AS1-1212020,0,1
19cbc0b4-ee79-44e0-9dac-910f972e4494,EL2-AG5 POL BRASS,0,1
19cca8b6-df65-42ec-bfcd-d96b9008f3ba,CO5-SHALLOW45-F FRY KOTOMI INDIGO (PONG 745 INSIGNIA) PEND,0,1
19ce04dc-b69e-43ca-bfae-d099eafe0582,AS1-5018011,0,1
19cefee3-471a-4dc2-bbf2-8805d596996e,AS1-1253006,0,1
19d1d07b-94d5-4942-a4fc-05292652797e,IN14-IL31683,0,1
19d68f4c-b2aa-454f-93c3-ebcd42f54dc4,PO1-76656,0,1
19d6e768-52fa-4469-82b2-e3602a996cbb,CO5-WSHALLOW50-25-W WIND ARNO 3 (MURA BURNISH GOLDEN BROWN) PENDV,2,0
19d8592f-ebf3-4757-9eff-24e0a9398458,IN14-IL30953,0,1
19d87551-6c83-49c9-87d3-755cc5b279d1,LG1-020606LEADC,0,0
19daa98d-a4dc-4c5c-a153-e4324825ff4e,EG1-49243,0,1
19dc591a-94ce-4628-b45d-5a567c1e7867,FI1-7634CN,0,1
19dd7e91-0c51-4553-b222-9697421938bb,Plastic-Shade-Ring-[2pk],0,0
19def0c8-60d1-4960-b0d1-1b101f61c67b,EG1-89758,0,1
19df3f31-e240-4068-8971-01a08e14085e,EG1-86812,0,1
19e43651-2cf8-4fa8-aade-1734f77032aa,IN14-C20031,0,1
19e44dd9-cabf-4c08-939f-0ef92ee53880,CO5-DEEP40-S,0,1
19e5be6a-bb18-4c53-bf23-598f16cc1521,LI4-702615,0,1
19e6d350-d55c-4f1f-8387-ca8692fabc02,EL2-KL-BRIDGEPOINT-M,0,1
19e719bd-47c9-4e7e-9882-3d718d7018fd,EL2-KL/BRINLEY/MP NI,0,1
19e77467-c76c-4c5c-bc10-e705ae1a59ce,DA2-RAW1364,0,0
19e80d81-7b41-4c09-b25b-3fd665abfb80,IN14-M1800,0,1
19e958bb-a5cd-4956-bc0a-e0174f01ff54,AS1-1392002,0,1
19ebcf30-82e0-473f-8a6e-8983a56716b4,CO5-GC11,0,0
19ec1175-4bc8-45b1-a6d2-cbd0db4dba9d,BE2-05558,0,0
19edc4a0-edc4-4391-a240-5d54023d255f,AS1-1212017,0,1
19f054d2-8042-46b0-b37c-fca55d673dec,UN4-R39ANB,0,0
19f0d6bb-7cbb-4812-bf21-d96d7867a30a,DA2-SLO3099-BZ,0,1
19f0f327-ce25-4b46-9ae5-65c767182e5d,AS1-1095019,0,1
19f17a7c-009c-4afd-b33c-4fc067d6af5b,EG1-95568,0,1
19f1b978-21a9-4a82-87ca-0dd1dd643c0b,EG1-94439,0,1
19f1e66c-3648-40c4-ba27-0c1cc8daa0d3,FI1-8686AB,0,1
19f2d914-d5fb-4261-a7bb-cf1e555b441c,BE2-01461,0,0
19f476b9-3d67-49a6-aa25-79504a809339,IN14-M0412,0,1
19f61d17-5c69-41e6-bf29-975e64a4cfd8,EG1-94833,0,1
19f64afe-396a-4a89-9ba2-33ea84005e13,UN4-VR50SMD6027,0,0
19f6c133-2912-4c4b-a1ef-7c9aeaafcb2d,AI1-32-117-C,0,1
19f892b2-5d43-45c4-a61f-a6ca81ec822c,AI1-76-439-S,0,0
19fb2ef9-67d9-4117-a105-01832d14445e,IN14-M4636,0,1
19fdd940-c126-4583-bcd6-8e16a572d4b9,IN14-M4846,0,1
1a02c865-eaf5-4abc-9af4-763ffb674900,EL2-HK/CONGRES1/B_BC,0,1
1a03fd1d-aa79-4779-b7bd-fc592b99928f,EG1-97082,0,1
1a06d2bc-7c00-476b-b21c-7f793766dfbb,AS1-1194010,0,1
1a085b3a-0bc2-466a-bb19-5a335163771e,IN14-M0052/S,0,1
1a08e401-1adc-4916-81cc-b6e7fcdaae82,AS1-1058065,0,1
1a0aba4d-340f-4f2d-b374-578f631e4b07,AS1-1392001,0,1
1a0c05c0-d69a-4c65-9adc-d0ed0e2e4ca6,DA2-PET5050,0,1
1a0ca5b5-55d7-4cf4-b99d-c082710a52a2,AS1-5016011,0,1
1a0fca5f-8107-4dd3-b2b0-d0e8d1aee3df,CO5-OVAL-2-COM-S,0,0
1a1011a7-eea1-4fcf-80d6-a977fd0534a0,PO1-67943,0,1
1a11bf66-33d0-4c24-9124-c1b0cb9d288b,DA2-RIM4246,0,1
1a136d8a-4444-461a-95cf-aeb214550c62,AS1-1298004,0,1
1a157c40-0971-44b8-ad0a-db2f2081e54c,AI1-35-236,0,1
1a168de4-a5db-4749-8baf-d93133a15c93,EG1-NonStock,0,0
1a1b839c-e498-4e33-a9bc-b4abc06c0c4b,LF1-05270,0,0
1a1dd75a-901d-42ff-b844-816b6b0ddfb7,DA2-ETO0450,0,1
1a24c86a-2003-4cb6-ab4d-2a18920bb1e8,TA1-E14C4FD,0,0
1a2639b0-ba2d-4ed9-88cc-ed6a6d74fda2,LG1-020606CLAY1,0,0
1a268942-19fc-49ef-a574-7dc319665e14,CO5-SHALLOW60-S PT BOHEMIA ADRIATIC (WHITE) LAMP,0,0
1a26dc74-466b-4a44-9a47-ec9bf76b62a8,SH6-SC06HG,0,1
1a26df57-e707-4807-9ece-e35f17481193,EL2-LUCERNE 2LT,0,1
1a278f6e-ac90-406c-a45f-0e81589f9ab6,CO5-SPEC80-28-JARDIN-W (MURA BURNISH GOLDEN BROWN) + KA3-10168/1C IPG + CO5-RS (CHAMP),1,0
1a2b8167-fe24-40ad-9af9-66cbad87988b,AS1-1229012,0,0
1a2bec20-cb0b-44aa-aafc-b81c0d83817b,EL2-WX1_PIR,0,1
1a2c3d3c-a62e-4d67-9e39-ddbf9fc53be4,CO5-DRUM50-F FRY DEGAS CRANBERRY (PT KOBE CHACAR BREEN 90) PEND,0,0
1a2c86a1-86f2-4a3c-8d90-7be78ee85ee4,EL2-QZ/EMERY/P/S_PN,0,1
1a2e1de4-98d6-4767-949d-628d3d8aa51d,FI1-8248,0,1
1a2fe616-6963-4cd3-bd16-189c13c79056,FI1-8351BK,0,1
1a328e9b-2f2b-473e-9ef4-f8d5d97fc27b,DA2-WHA0746,0,1
1a32f93e-c55c-4d18-8a3b-fef38607412e,IN14-D0066,0,1
1a339096-ae83-44f7-b6c9-6fa7fb504073,IN3-18897 FL NCB + CO5-OVAL-5-S KOBE HAZEL 2 (Champ)-SL,1,0
1a34b02e-a040-4211-8583-3b52ae1270b4,FI1-7633CN,0,1
1a34d830-c0cb-4dbe-ad84-aeb00ba774eb,CO5-SHALLOW60-S FRY SANTA CRUZ TEAL (CHAMP) LAMP,0,1
1a3679dd-3809-4b1e-a6d8-ab39ae49a153,DA2-FUT8446,0,1
1a36fb01-eaeb-459f-9d87-fe56795bba0b,EL2-KL-ASHLANDBAY3-M,0,1
1a37669e-878b-47da-903d-0d98493deba0,EL2-QZ-MARINE-L,0,1
1a387050-5d9d-4e47-9306-6928f11b6daf,FI1-4926AB,0,1
1a3a9291-0f26-49da-821d-664c6b52d708,IN14-D0311,0,1
1a3abd84-721a-48b0-9632-36ac0bd821ea,PO1-UL2TBSH,0,1
1a3d4481-e6e2-4f9c-8850-850b3fba7dd5,CO5-SHALLOW60-COM-S,0,0
1a3e641d-5cb5-496f-aec6-e43e2d7a2fef,PO1-76547,0,1
1a440712-db31-44d5-bd75-ff39a08d18ec,PO1-CA1P21B,0,1
1a44a753-1c43-4de4-b282-e858482fd5ec,PO1-64043,0,1
1a47c8d5-9b8a-41bc-8f32-12d3fb1712d8,IN14-IL31174/CR,0,1
1a4880b7-cb03-4567-8378-68888f075299,PO1-72986,0,1
1a4b3a91-9cd6-4cf6-9429-70d6b011fde3,DA2-S2621,0,0
1a4c7fbb-edb8-4694-afbb-16506f27667f,DA2-BLE4175,0,1
1a4cceea-ee16-4d79-83ea-09a6a44e19be,AI1-73-078,0,0
1a4de2e4-bd44-4156-b2cd-b1fc35aa3372,KA3-10168/1C AB,0,1
1a4dffed-fe26-4bcd-a675-51c1e5ba4f00,EL2-QZ-EMERY-P-M-IS,0,1
1a5026fe-cfe8-424e-9f75-a05fa27fb799,IN14-IL31035,0,1
1a54c5b1-5e11-45af-9727-92ca10967be6,DA2-RAW0450,0,0
1a54f2ac-3013-4b83-bc21-de70d43495a3,AS1-1398013,0,1
1a55e81f-91d6-483c-801c-b1df6568f2ec,EL2-QZ-MADISON-MANOR5-IS,0,1
1a57c2b5-802b-4071-91ff-8e7422905f69,EL2-KL-BAY-SHORE1-M,0,1
1a59239c-920e-4e35-b781-ab2841a5a964,DA2-TYL0563,0,0
1a5964e7-21d1-4b7c-a6a3-e3e6d9969979,AI1-70-584-AB-L,0,1
1a597263-5f73-4299-a7b7-b44938c93bdb,CO5-DRUM100-S,0,0
1a5aaf36-9a01-4f2d-8ce9-870d2063a945,IN14-M1453,0,1
1a5ba87d-fbb0-4601-be8c-9377440f293b,KA3-9224/3P CO,0,0
1a5feb98-c9c3-4438-ae3c-a52c5704ea92,EL2-FB/SWEET OLIVE3,0,1
1a61aadb-9365-41ba-8332-b3b49aba4382,EL2-HK-LANZA2-BR,0,1
1a65480b-b621-42cb-9706-235b43b01786,BE2-02650,0,0
1a65c432-027c-438a-8377-b6574114f44a,IN16-NonStock,0,1
1a675b71-f1c5-409b-86fc-3074770be246,CO6-SHQ058,0,0
1a6a1e41-768a-47e8-a896-c9257538a0d5,UN4-VLVLED4W27,0,1
1a6c5623-9912-4081-93b8-0bd98af144cf,DA2-SP0350,0,0
1a6ddf39-3ef5-4add-91ff-2ce3db026b99,SA3-EL-40115,0,1
1a6e0aed-0c5e-4175-aa8e-51e158e68b49,CO8-LA/SES/SR/43/BK,0,1
1a6e4d5e-24b6-467f-8779-91a6132a5147,FA3-LEDTFFG7EW,0,0
1a6eb249-8a59-4273-a980-752fe394138e,PO1-CAMILLA-16,0,0
1a6f7d84-c37b-457a-adeb-827d38070fbb,IN14-M3766,0,1
1a71749a-52cb-4c48-af2c-40d9946418f4,CO5-SHALLOW40-DES-F,0,0
1a71edba-1fde-4671-8c7b-7264e7bc184f,IN14-D0349,0,1
1a7792f3-1cfc-4357-938a-1f924621ce97,BE2-04135,0,0
1a791d30-56b3-41cc-8898-83542637e421,CO5-DRUM45-S PAN ALLURE EMERALD (BRUSHED COPPER) LAMP,0,1
1a7f67dc-b75f-4e16-a8bf-e946f60f5b59,IN14-IL31054,0,1
1a824bfb-5794-41e9-aad1-6b069f05db9a,DA2-HAR1575,0,1
1a86cdb9-7977-48b5-a174-5cfe59652479,EL2-HK-NEST4-ISLE-SL,0,1
1a879812-9b00-4711-bbda-9629fd4406e2,IN14-M0398,0,1
1a8ca839-1163-4581-a523-dccee0103ed0,IN14-IL31043,0,1
1a8dbf9b-7dbc-4c1c-b05e-0b302107009c,EL2-FE-BASKIN-P-B-BR,0,1
1a8e118b-595b-4db6-a071-ae796826c63b,AS1-1352006,0,1
1a8f508c-5ecf-4b73-a585-19301de44cc6,EG1-93098,0,1
1a924121-e471-495b-b2e9-e89b672380fc,CO5-DRUM25-S,0,0
1a938c91-7181-44cb-bef0-6357baae1b40,CO5-SPEC70-22-COM-F,0,0
1a9404b0-13a6-401a-bdf8-bdbf87330b84,EL2-FE-KELHAM-HALL-SF,0,1
1a94f627-d99a-4e98-90b8-ba760b9c7268,IN14-M1851,0,1
1a96be4d-ec2c-4f90-97c5-24606bcc68dd,PO1-68492,0,0
1a991489-d600-409a-9ce0-66acd650dc9f,CO8-370BL/CG,0,0
1a99b420-c698-493e-bed3-bf6882ee2477,EL2-HK-FELIX-6P,0,1
1a9a1137-9afa-4540-a70d-4a375be0354c,IN14-IL30741/RD,0,1
1a9aaffa-5f38-4b37-bb3f-1bc1a9a98fd6,DA2-BYR0711-GD,0,0
1a9cddf9-5c0f-4864-b73d-fc516d8ae452,AS1-1058032,0,1
1a9d24d3-d8fd-4d83-86af-17bf7e0f9e51,DA2-ANT0599 NUT,0,1
1a9fabe4-845e-472f-b50d-23fc83d4aa28,EL2-FE-OAKMONT2-S,0,1
1aa1173e-3886-4bdb-91a7-8ebb84a5af1b,KA3-10563-1W BS + CO5-DRUM18-S FRY CARNABY FUCHSIA (CHAMP),1,1
1aa16be3-bd83-4155-9abf-0d357c62330d,AS1-1361002,0,1
1aa2f006-53a1-4868-a8e9-aa7386beb4d7,UN4-W44PCB,0,0
1aa32d7d-725c-4743-b03f-3786965e8238,DA2-RAW1355,0,1
1aa9dd94-50fc-41c5-8433-7e24c5aa0d88,CO5-DRUM50-S PAN ALLURE JADE (MATT SIL) PEND,0,0
1aaaecdb-7453-419d-b156-dcca227e7673,PO1-FARGO-WBCH,0,1
1aab5da0-0327-4ab0-9c98-c3211f3735a4,EG1-85981,0,1
1aab8607-0141-4570-b52f-1bb372cd520c,AI1-36-037-12DBV,2,0
1aac4c4c-07a6-477d-9208-753423ec6672,KA3-10928/8P-AG + BESPOKE,0,1
1aac9f2f-cef0-4d66-a9ec-efbc7c999a34,DA2-RAN4975,0,0
1aad38d8-42ac-4e2f-bbf9-455703dad71d,AS1-1382002,0,1
1aafc852-3851-4aea-b223-0ef46df9ca8f,DA2-OSA4103,0,1
1ab44d03-7f0d-45de-bac5-44749426baa3,CO5-SPEC50-38-JARDIN-F,0,1
1ab633fa-25d7-4e8e-bc0e-1172a7050071,GA1-GREYSTOKE,0,1
1ab8c770-a030-46d1-b2dd-2d04b0e90931,SC3-3PT1023A,0,1
1ab96a83-adab-468d-86cd-ab3a7e59e50e,PO1-60103,0,1
1aba197c-77aa-45cc-bd6e-0bf668400518,IN5-PD04911001,0,1
1abae4e0-478a-4e58-92bf-6d88567e6e96,FA3-LEDTFFG7BW,0,1
1abba280-eeda-4e8c-86fc-f4246420bc9d,IN14-IL30835FG,0,1
1abf4978-62d2-4189-9adc-edabeff50dcd,MS1-901CH + CO5-DRUM40-DES-S JHARE TERRAZZO PASTEL (CHAMP)V,2,0
1ac02200-8e80-42d8-b415-29a89a28d774,IN3-19158 TL CMP + CO5-OVAL-5-S H ICE VELVET TWINKLES ROYAL BLUE (CHAMP)V,2,1
1ac0847e-b974-4efa-ba8d-b7fe6c3d80fa,LG1-020606MISTE,0,0
1ac11bbf-1f29-4a8b-bb10-e6f703f4ad41,FI1-3435NC,0,1
1ac5854c-3e62-438f-b53f-8da3c27fdcfe,BE2-04231,0,1
1aca4e79-4385-4ad2-8575-c00f7a0e567d,PO1-76578,0,1
1acdd522-3912-4758-8926-c679d146f28b,CO5-DRUM40-F PAN ALLURE TEAL (PAN PACHA TEAL) LAMP,0,0
1ad041aa-cf93-45b3-8c48-4a84c588360e,AS1-1058108,0,1
1ad06874-462f-4491-8718-bfdecd8ed025,CO5-WDRUM50-31-W PAN ALLURE DUCK EGG (ANTH VITRUVIUS 112063) + KA3-10168/1C BS + CA1-425485 + CO5-RS (WHT GLD),1,1
1ad15eb2-4b5f-478e-882b-7c56a3d4c8b3,CO5-DRUM50-S FRY CARNABY BLUSH (MIRROR COPPER) + CO5-BAF50-F (CARNABY NOIR),1,1
1ad3c4e7-8752-4d16-9fda-ab8591de29db,FI1-8300CH,0,1
1ad41e4f-6c7f-487f-8202-040a1830c723,EL2-FE/MERRILL/F,0,1
1ad64bb0-1da8-47eb-aab3-90d18510ad67,IN14-D0245,0,1
1ad6ee51-f89f-4931-9177-471583e2bf52,DA2-LA3586307-Q,0,0
1ad7294e-ee66-498f-a494-69afbe091136,BE2-05216,0,1
1ad852a0-dbfa-474e-9310-478468a4d2a0,FI1-4889AB,0,1
1ad88189-070e-4005-861e-b4eea5e543db,IN14-M1864/S,0,1
1adb7835-8f4c-44eb-b92e-a7a533d516b1,PO1-77117,0,1
1add0f1b-4c7f-45d2-bcd7-7cb191e7fb78,TA1-BL13503,0,0
1add75d7-37d1-4c59-bf2c-f0254d04642a,CO6-DSL241,0,0
1ade2745-0fa4-44ff-ba1d-1c5d680ac373,AS1-1212039,0,1
1ade41ad-8c74-4ef4-9604-3a38d87a1d79,AS1-5018004,0,1
1ade6d88-8e62-40d3-b9cc-f8d75142f738,IN3-19158 TL CMP,0,0
1adfeed6-f24c-4670-94c4-fbb87f88b476,EL2-QZ-MADISON-MANOR-P-IS,0,1
1adff39f-edfe-471e-8475-177028a61981,AI1-36-001-8GY,0,1
1ae23acb-81f2-4d7f-baaf-fee9d12e2edb,IN14-IL30783,0,1
1ae36304-8e17-4e63-bbbb-4b614c884a28,CO5-WSHALLOW60-25-W KOBE CHACAR 31 AQUA HAZE (ANTH ELEMENTS STONE TEAL) PEND,0,1
1ae406bb-c7d3-4d0d-b98e-1f3e5ddd7c1a,IN14-M1841,0,1
1ae53377-89e8-4421-bfc2-73356072e7a4,CO5-WDRUM60-32-W KOBE ODILE 2 (ANTH VITRUVIUS 112062) LAMP,0,0
1ae70afe-4d68-4e65-81bf-c92e62eb63c3,FI1-5754CH,0,1
1ae914d6-1001-4e2a-be7a-2223635ae5fb,EG1-49877,0,1
1ae9df72-5b74-459b-b51f-96eb9d39051a,EL2-GZH/NB7,0,1
1aeb6803-734b-45e8-bb11-0537a169b987,IN14-M1153,0,1
1aedd8b7-7938-49b2-8827-375408a2e843,CO5-WSHALLOW50-25-W KOBE CHACAR 23 ZEPHYR (ANTH SERI PEBBLE MIST) PEND,0,1
1aefe8bd-8cfe-4155-bc77-1e027fc20242,UN4-D39BCW,0,0
1af35382-2e27-49e6-b3f6-a74f5594a4c2,PO1-61671,0,1
1af4322f-93a7-47e1-b980-5017656420e2,AI1-44-381-G,0,1
1af482ad-0d59-4e0d-932a-1961e5815fbf,AI1-76-422,0,0
1af4cab9-8d3c-46e4-b6b9-b3c661396e92,PO1-CAGNEY-3AB,0,1
1af6b076-6ce8-43a6-ac28-423951e0a112,PO1-70663,0,1
1af9dd6b-8e3c-4101-a798-df119a0fb836,EG1-96018,0,1
1afadb11-b80c-469a-949d-b853608f4dfb,AS1-1390003,0,1
